State,Date,TestsReported,SAA_t_1_scalar,SAA_t_1_vector,SAA_cumul_scalar,SAA_cumul_vector
Iowa,2020-08-14,9177,18781.0,9622.0,18781.0,6272.0
Kansas,2020-08-14,9512,18781.0,9008.0,18781.0,4263.0
Kentucky,2020-08-14,9080,18781.0,10923.0,18781.0,5716.0
Louisiana,2020-08-14,21812,18781.0,23471.0,18781.0,13731.0
Maine,2020-08-14,2752,18781.0,2879.0,18781.0,1542.0
Maryland,2020-08-14,36686,18781.0,30293.0,18781.0,14128.0
Massachusetts,2020-08-14,29041,18781.0,28013.0,18781.0,13841.0
Michigan,2020-08-14,31180,18781.0,36739.0,18781.0,19312.0
Minnesota,2020-08-14,20660,18781.0,19114.0,18781.0,11096.0
Mississippi,2020-08-14,4408,18781.0,4556.0,18781.0,3452.0
Missouri,2020-08-14,8360,18781.0,19552.0,18781.0,7160.0
Montana,2020-08-14,2105,18781.0,2271.0,18781.0,1639.0
Nebraska,2020-08-14,5015,18781.0,5741.0,18781.0,3887.0
Nevada,2020-08-14,7839,18781.0,8269.0,18781.0,5454.0
New Hampshire,2020-08-14,3454,18781.0,3586.0,18781.0,2147.0
New Jersey,2020-08-14,32144,18781.0,31805.0,18781.0,16361.0
New Mexico,2020-08-14,6163,18781.0,6217.0,18781.0,5098.0
New York,2020-08-14,95221,18781.0,89470.0,18781.0,53364.0
North Carolina,2020-08-14,24701,18781.0,26562.0,18781.0,13885.0
North Dakota,2020-08-14,5588,18781.0,5902.0,18781.0,2953.0
Ohio,2020-08-14,26137,18781.0,24801.0,18781.0,14570.0
Oklahoma,2020-08-14,9972,18781.0,10313.0,18781.0,4503.0
Oregon,2020-08-14,7525,18781.0,7652.0,18781.0,5434.0
Pennsylvania,2020-08-14,28828,18781.0,30766.0,18781.0,16476.0
Puerto Rico,2020-08-14,1098,18781.0,1549.0,18781.0,1094.0
Rhode Island,2020-08-14,4425,18781.0,3304.0,18781.0,3257.0
South Carolina,2020-08-14,9792,18781.0,10504.0,18781.0,6907.0
South Dakota,2020-08-14,1305,18781.0,1355.0,18781.0,1086.0
Tennessee,2020-08-14,23663,18781.0,16543.0,18781.0,15800.0
Texas,2020-08-14,46165,18781.0,39006.0,18781.0,45071.0
Utah,2020-08-14,8077,18781.0,7633.0,18781.0,6823.0
Vermont,2020-08-14,2482,18781.0,2033.0,18781.0,1107.0
Virginia,2020-08-14,20133,18781.0,19400.0,18781.0,11825.0
Washington,2020-08-14,13804,18781.0,13857.0,18781.0,7764.0
West Virginia,2020-08-14,6168,18781.0,6683.0,18781.0,2993.0
Wisconsin,2020-08-14,22877,18781.0,24243.0,18781.0,12908.0
Wyoming,2020-08-14,595,18781.0,353.0,18781.0,798.0
Alabama,2020-08-15,16031,18497.0,18941.0,18497.0,9632.0
Alaska,2020-08-15,5127,18497.0,6709.0,18497.0,2885.0
Arizona,2020-08-15,10705,18497.0,13950.0,18497.0,11045.0
Arkansas,2020-08-15,6009,18497.0,6595.0,18497.0,5007.0
California,2020-08-15,97943,18497.0,121960.0,18497.0,74186.0
Colorado,2020-08-15,8710,18497.0,12003.0,18497.0,6242.0
Connecticut,2020-08-15,4234,18497.0,1153.0,18497.0,5799.0
Delaware,2020-08-15,3370,18497.0,2813.0,18497.0,2313.0
District of Columbia,2020-08-15,2581,18497.0,3130.0,18497.0,1860.0
Florida,2020-08-15,51963,18497.0,77856.0,18497.0,53788.0
Georgia,2020-08-15,11694,18497.0,27969.0,18497.0,15787.0
Hawaii,2020-08-15,3737,18497.0,4369.0,18497.0,1470.0
Idaho,2020-08-15,2982,18497.0,4455.0,18497.0,2384.0
Illinois,2020-08-15,39681,18497.0,39034.0,18497.0,23928.0
Indiana,2020-08-15,18712,18497.0,22938.0,18497.0,11772.0
Iowa,2020-08-15,8264,18497.0,9177.0,18497.0,6295.0
Kansas,2020-08-15,6734,18497.0,9512.0,18497.0,4305.0
Kentucky,2020-08-15,10128,18497.0,9080.0,18497.0,5743.0
Louisiana,2020-08-15,16711,18497.0,21812.0,18497.0,13796.0
Maine,2020-08-15,2334,18497.0,2752.0,18497.0,1552.0
Maryland,2020-08-15,23705,18497.0,36686.0,18497.0,14309.0
Massachusetts,2020-08-15,25965,18497.0,29041.0,18497.0,13962.0
Michigan,2020-08-15,30159,18497.0,31180.0,18497.0,19407.0
Minnesota,2020-08-15,17036,18497.0,20660.0,18497.0,11173.0
Mississippi,2020-08-15,3919,18497.0,4408.0,18497.0,3459.0
Missouri,2020-08-15,10470,18497.0,8360.0,18497.0,7170.0
Montana,2020-08-15,1612,18497.0,2105.0,18497.0,1643.0
Nebraska,2020-08-15,4168,18497.0,5015.0,18497.0,3896.0
Nevada,2020-08-15,8014,18497.0,7839.0,18497.0,5473.0
New Hampshire,2020-08-15,2202,18497.0,3454.0,18497.0,2157.0
New Jersey,2020-08-15,21007,18497.0,32144.0,18497.0,16487.0
New Mexico,2020-08-15,5819,18497.0,6163.0,18497.0,5107.0
New York,2020-08-15,75460,18497.0,95221.0,18497.0,53699.0
North Carolina,2020-08-15,28123,18497.0,24701.0,18497.0,13972.0
North Dakota,2020-08-15,4080,18497.0,5588.0,18497.0,2974.0
Ohio,2020-08-15,21683,18497.0,26137.0,18497.0,14663.0
Oklahoma,2020-08-15,9733,18497.0,9972.0,18497.0,4547.0
Oregon,2020-08-15,5024,18497.0,7525.0,18497.0,5451.0
Pennsylvania,2020-08-15,22187,18497.0,28828.0,18497.0,16575.0
Puerto Rico,2020-08-15,1016,18497.0,1098.0,18497.0,1094.0
Rhode Island,2020-08-15,3702,18497.0,4425.0,18497.0,3267.0
South Carolina,2020-08-15,7570,18497.0,9792.0,18497.0,6930.0
South Dakota,2020-08-15,972,18497.0,1305.0,18497.0,1088.0
Tennessee,2020-08-15,18374,18497.0,23663.0,18497.0,15863.0
Texas,2020-08-15,34135,18497.0,46165.0,18497.0,45080.0
Utah,2020-08-15,7340,18497.0,8077.0,18497.0,6833.0
Vermont,2020-08-15,3133,18497.0,2482.0,18497.0,1118.0
Virginia,2020-08-15,16020,18497.0,20133.0,18497.0,11891.0
Washington,2020-08-15,4057,18497.0,13804.0,18497.0,7812.0
West Virginia,2020-08-15,6210,18497.0,6168.0,18497.0,3019.0
Wisconsin,2020-08-15,16424,18497.0,22877.0,18497.0,12988.0
Wyoming,2020-08-15,0,18497.0,595.0,18497.0,797.0
Alabama,2020-08-16,12390,14749.0,16031.0,14749.0,9682.0
Alaska,2020-08-16,3790,14749.0,5127.0,14749.0,2902.0
Arizona,2020-08-16,9411,14749.0,10705.0,14749.0,11042.0
Arkansas,2020-08-16,3580,14749.0,6009.0,14749.0,5015.0
California,2020-08-16,77353,14749.0,97943.0,14749.0,74374.0
Colorado,2020-08-16,9513,14749.0,8710.0,14749.0,6261.0
Connecticut,2020-08-16,6408,14749.0,4234.0,14749.0,5787.0
Delaware,2020-08-16,2967,14749.0,3370.0,14749.0,2321.0
District of Columbia,2020-08-16,4166,14749.0,2581.0,14749.0,1866.0
Florida,2020-08-16,37198,14749.0,51963.0,14749.0,53774.0
Georgia,2020-08-16,9661,14749.0,11694.0,14749.0,15755.0
Hawaii,2020-08-16,3258,14749.0,3737.0,14749.0,1488.0
Idaho,2020-08-16,1968,14749.0,2982.0,14749.0,2389.0
Illinois,2020-08-16,27192,14749.0,39681.0,14749.0,24053.0
Indiana,2020-08-16,13905,14749.0,18712.0,14749.0,11827.0
Iowa,2020-08-16,6474,14749.0,8264.0,14749.0,6311.0
Kansas,2020-08-16,3918,14749.0,6734.0,14749.0,4324.0
Kentucky,2020-08-16,5852,14749.0,10128.0,14749.0,5777.0
Louisiana,2020-08-16,7677,14749.0,16711.0,14749.0,13819.0
Maine,2020-08-16,1313,14749.0,2334.0,14749.0,1558.0
Maryland,2020-08-16,20819,14749.0,23705.0,14749.0,14383.0
Massachusetts,2020-08-16,14557,14749.0,25965.0,14749.0,14057.0
Michigan,2020-08-16,18146,14749.0,30159.0,14749.0,19493.0
Minnesota,2020-08-16,11656,14749.0,17036.0,14749.0,11219.0
Mississippi,2020-08-16,2573,14749.0,3919.0,14749.0,3463.0
Missouri,2020-08-16,13769,14749.0,10470.0,14749.0,7196.0
Montana,2020-08-16,190,14749.0,1612.0,14749.0,1643.0
Nebraska,2020-08-16,4397,14749.0,4168.0,14749.0,3898.0
Nevada,2020-08-16,6810,14749.0,8014.0,14749.0,5493.0
New Hampshire,2020-08-16,2230,14749.0,2202.0,14749.0,2157.0
New Jersey,2020-08-16,12422,14749.0,21007.0,14749.0,16523.0
New Mexico,2020-08-16,3597,14749.0,5819.0,14749.0,5113.0
New York,2020-08-16,57181,14749.0,75460.0,14749.0,53872.0
North Carolina,2020-08-16,14731,14749.0,28123.0,14749.0,14084.0
North Dakota,2020-08-16,2248,14749.0,4080.0,14749.0,2983.0
Ohio,2020-08-16,18366,14749.0,21683.0,14749.0,14719.0
Oklahoma,2020-08-16,5932,14749.0,9733.0,14749.0,4588.0
Oregon,2020-08-16,5163,14749.0,5024.0,14749.0,5448.0
Pennsylvania,2020-08-16,19104,14749.0,22187.0,14749.0,16619.0
Puerto Rico,2020-08-16,834,14749.0,1016.0,14749.0,1094.0
Rhode Island,2020-08-16,2458,14749.0,3702.0,14749.0,3270.0
South Carolina,2020-08-16,4742,14749.0,7570.0,14749.0,6935.0
South Dakota,2020-08-16,811,14749.0,972.0,14749.0,1087.0
Tennessee,2020-08-16,2318,14749.0,18374.0,14749.0,15883.0
Texas,2020-08-16,33691,14749.0,34135.0,14749.0,44993.0
Utah,2020-08-16,5896,14749.0,7340.0,14749.0,6837.0
Vermont,2020-08-16,1359,14749.0,3133.0,14749.0,1134.0
Virginia,2020-08-16,14150,14749.0,16020.0,14749.0,11924.0
Washington,2020-08-16,9375,14749.0,4057.0,14749.0,7783.0
West Virginia,2020-08-16,5257,14749.0,6210.0,14749.0,3044.0
Wisconsin,2020-08-16,13818,14749.0,16424.0,14749.0,13015.0
Wyoming,2020-08-16,0,14749.0,0.0,14749.0,790.0
Alabama,2020-08-17,14709,11088.0,12390.0,11088.0,9704.0
Alaska,2020-08-17,4520,11088.0,3790.0,11088.0,2909.0
Arizona,2020-08-17,8390,11088.0,9411.0,11088.0,11029.0
Arkansas,2020-08-17,5831,11088.0,3580.0,11088.0,5004.0
California,2020-08-17,95088,11088.0,77353.0,11088.0,74398.0
Colorado,2020-08-17,5373,11088.0,9513.0,11088.0,6287.0
Connecticut,2020-08-17,5953,11088.0,6408.0,11088.0,5792.0
Delaware,2020-08-17,2229,11088.0,2967.0,11088.0,2326.0
District of Columbia,2020-08-17,1710,11088.0,4166.0,11088.0,1884.0
Florida,2020-08-17,73917,11088.0,37198.0,11088.0,53643.0
Georgia,2020-08-17,20053,11088.0,9661.0,11088.0,15707.0
Hawaii,2020-08-17,2847,11088.0,3258.0,11088.0,1502.0
Idaho,2020-08-17,3709,11088.0,1968.0,11088.0,2385.0
Illinois,2020-08-17,40798,11088.0,27192.0,11088.0,24078.0
Indiana,2020-08-17,18247,11088.0,13905.0,11088.0,11843.0
Iowa,2020-08-17,5116,11088.0,6474.0,11088.0,6312.0
Kansas,2020-08-17,5881,11088.0,3918.0,11088.0,4321.0
Kentucky,2020-08-17,6796,11088.0,5852.0,11088.0,5778.0
Louisiana,2020-08-17,17198,11088.0,7677.0,11088.0,13771.0
Maine,2020-08-17,2814,11088.0,1313.0,11088.0,1556.0
Maryland,2020-08-17,14694,11088.0,20819.0,11088.0,14434.0
Massachusetts,2020-08-17,18478,11088.0,14557.0,11088.0,14061.0
Michigan,2020-08-17,7476,11088.0,18146.0,11088.0,19482.0
Minnesota,2020-08-17,11449,11088.0,11656.0,11088.0,11223.0
Mississippi,2020-08-17,2849,11088.0,2573.0,11088.0,3456.0
Missouri,2020-08-17,13843,11088.0,13769.0,11088.0,7248.0
Montana,2020-08-17,795,11088.0,190.0,11088.0,1631.0
Nebraska,2020-08-17,2159,11088.0,4397.0,11088.0,3902.0
Nevada,2020-08-17,3667,11088.0,6810.0,11088.0,5504.0
New Hampshire,2020-08-17,1686,11088.0,2230.0,11088.0,2158.0
New Jersey,2020-08-17,24541,11088.0,12422.0,11088.0,16491.0
New Mexico,2020-08-17,3905,11088.0,3597.0,11088.0,5101.0
New York,2020-08-17,58722,11088.0,57181.0,11088.0,53898.0
North Carolina,2020-08-17,12063,11088.0,14731.0,11088.0,14089.0
North Dakota,2020-08-17,2450,11088.0,2248.0,11088.0,2977.0
Ohio,2020-08-17,20082,11088.0,18366.0,11088.0,14747.0
Oklahoma,2020-08-17,2745,11088.0,5932.0,11088.0,4599.0
Oregon,2020-08-17,4657,11088.0,5163.0,11088.0,5445.0
Pennsylvania,2020-08-17,20451,11088.0,19104.0,11088.0,16639.0
Puerto Rico,2020-08-17,784,11088.0,834.0,11088.0,1092.0
Rhode Island,2020-08-17,3398,11088.0,2458.0,11088.0,3264.0
South Carolina,2020-08-17,7109,11088.0,4742.0,11088.0,6918.0
South Dakota,2020-08-17,913,11088.0,811.0,11088.0,1085.0
Tennessee,2020-08-17,5639,11088.0,2318.0,11088.0,15776.0
Texas,2020-08-17,40443,11088.0,33691.0,11088.0,44904.0
Utah,2020-08-17,7015,11088.0,5896.0,11088.0,6830.0
Vermont,2020-08-17,1039,11088.0,1359.0,11088.0,1136.0
Virginia,2020-08-17,13684,11088.0,14150.0,11088.0,11942.0
Washington,2020-08-17,8271,11088.0,9375.0,11088.0,7795.0
West Virginia,2020-08-17,4319,11088.0,5257.0,11088.0,3061.0
Wisconsin,2020-08-17,13465,11088.0,13818.0,11088.0,13021.0
Wyoming,2020-08-17,1490,11088.0,0.0,11088.0,784.0
Alabama,2020-08-18,18556,12990.0,14709.0,12990.0,9743.0
Alaska,2020-08-18,6361,12990.0,4520.0,12990.0,2922.0
Arizona,2020-08-18,13956,12990.0,8390.0,12990.0,11009.0
Arkansas,2020-08-18,6340,12990.0,5831.0,12990.0,5010.0
California,2020-08-18,105064,12990.0,95088.0,12990.0,74560.0
Colorado,2020-08-18,7851,12990.0,5373.0,12990.0,6280.0
Connecticut,2020-08-18,8762,12990.0,5953.0,12990.0,5793.0
Delaware,2020-08-18,1796,12990.0,2229.0,12990.0,2326.0
District of Columbia,2020-08-18,3295,12990.0,1710.0,12990.0,1883.0
Florida,2020-08-18,84835,12990.0,73917.0,12990.0,53802.0
Georgia,2020-08-18,24832,12990.0,20053.0,12990.0,15741.0
Hawaii,2020-08-18,3836,12990.0,2847.0,12990.0,1512.0
Idaho,2020-08-18,3960,12990.0,3709.0,12990.0,2396.0
Illinois,2020-08-18,47066,12990.0,40798.0,12990.0,24208.0
Indiana,2020-08-18,11966,12990.0,18247.0,12990.0,11893.0
Iowa,2020-08-18,10780,12990.0,5116.0,12990.0,6303.0
Kansas,2020-08-18,6760,12990.0,5881.0,12990.0,4333.0
Kentucky,2020-08-18,9331,12990.0,6796.0,12990.0,5786.0
Louisiana,2020-08-18,21265,12990.0,17198.0,12990.0,13797.0
Maine,2020-08-18,3375,12990.0,2814.0,12990.0,1566.0
Maryland,2020-08-18,17895,12990.0,14694.0,12990.0,14436.0
Massachusetts,2020-08-18,32430,12990.0,18478.0,12990.0,14096.0
Michigan,2020-08-18,11897,12990.0,7476.0,12990.0,19388.0
Minnesota,2020-08-18,18943,12990.0,11449.0,12990.0,11224.0
Mississippi,2020-08-18,2606,12990.0,2849.0,12990.0,3451.0
Missouri,2020-08-18,18601,12990.0,13843.0,12990.0,7299.0
Montana,2020-08-18,1788,12990.0,795.0,12990.0,1625.0
Nebraska,2020-08-18,5005,12990.0,2159.0,12990.0,3889.0
Nevada,2020-08-18,6406,12990.0,3667.0,12990.0,5489.0
New Hampshire,2020-08-18,2948,12990.0,1686.0,12990.0,2154.0
New Jersey,2020-08-18,34467,12990.0,24541.0,12990.0,16554.0
New Mexico,2020-08-18,5264,12990.0,3905.0,12990.0,5091.0
New York,2020-08-18,78926,12990.0,58722.0,12990.0,53936.0
North Carolina,2020-08-18,25241,12990.0,12063.0,12990.0,14073.0
North Dakota,2020-08-18,5644,12990.0,2450.0,12990.0,2973.0
Ohio,2020-08-18,27915,12990.0,20082.0,12990.0,14789.0
Oklahoma,2020-08-18,4507,12990.0,2745.0,12990.0,4584.0
Oregon,2020-08-18,6402,12990.0,4657.0,12990.0,5439.0
Pennsylvania,2020-08-18,25019,12990.0,20451.0,12990.0,16669.0
Puerto Rico,2020-08-18,530,12990.0,784.0,12990.0,1089.0
Rhode Island,2020-08-18,4311,12990.0,3398.0,12990.0,3265.0
South Carolina,2020-08-18,7942,12990.0,7109.0,12990.0,6919.0
South Dakota,2020-08-18,1235,12990.0,913.0,12990.0,1084.0
Tennessee,2020-08-18,17537,12990.0,5639.0,12990.0,15697.0
Texas,2020-08-18,49092,12990.0,40443.0,12990.0,44869.0
Utah,2020-08-18,8187,12990.0,7015.0,12990.0,6831.0
Vermont,2020-08-18,2772,12990.0,1039.0,12990.0,1135.0
Virginia,2020-08-18,13483,12990.0,13684.0,12990.0,11955.0
Washington,2020-08-18,15280,12990.0,8271.0,12990.0,7799.0
West Virginia,2020-08-18,7653,12990.0,4319.0,12990.0,3071.0
Wisconsin,2020-08-18,20749,12990.0,13465.0,12990.0,13025.0
Wyoming,2020-08-18,2184,12990.0,1490.0,12990.0,790.0
Alabama,2020-08-19,18712,16978.0,18556.0,16978.0,9811.0
Alaska,2020-08-19,7017,16978.0,6361.0,16978.0,2949.0
Arizona,2020-08-19,14825,16978.0,13956.0,16978.0,11032.0
Arkansas,2020-08-19,7450,16978.0,6340.0,16978.0,5021.0
California,2020-08-19,106578,16978.0,105064.0,16978.0,74796.0
Colorado,2020-08-19,11152,16978.0,7851.0,16978.0,6292.0
Connecticut,2020-08-19,8791,16978.0,8762.0,16978.0,5816.0
Delaware,2020-08-19,3515,16978.0,1796.0,16978.0,2322.0
District of Columbia,2020-08-19,4695,16978.0,3295.0,16978.0,1894.0
Florida,2020-08-19,77206,16978.0,84835.0,16978.0,54042.0
Georgia,2020-08-19,27069,16978.0,24832.0,16978.0,15811.0
Hawaii,2020-08-19,3928,16978.0,3836.0,16978.0,1530.0
Idaho,2020-08-19,4340,16978.0,3960.0,16978.0,2408.0
Illinois,2020-08-19,49024,16978.0,47066.0,16978.0,24386.0
Indiana,2020-08-19,23259,16978.0,11966.0,16978.0,11894.0
Iowa,2020-08-19,10094,16978.0,10780.0,16978.0,6338.0
Kansas,2020-08-19,10366,16978.0,6760.0,16978.0,4352.0
Kentucky,2020-08-19,12439,16978.0,9331.0,16978.0,5813.0
Louisiana,2020-08-19,21883,16978.0,21265.0,16978.0,13855.0
Maine,2020-08-19,3296,16978.0,3375.0,16978.0,1580.0
Maryland,2020-08-19,25274,16978.0,17895.0,16978.0,14463.0
Massachusetts,2020-08-19,40587,16978.0,32430.0,16978.0,14238.0
Michigan,2020-08-19,26315,16978.0,11897.0,16978.0,19330.0
Minnesota,2020-08-19,17584,16978.0,18943.0,16978.0,11284.0
Mississippi,2020-08-19,5380,16978.0,2606.0,16978.0,3445.0
Missouri,2020-08-19,23564,16978.0,18601.0,16978.0,7387.0
Montana,2020-08-19,1856,16978.0,1788.0,16978.0,1626.0
Nebraska,2020-08-19,4501,16978.0,5005.0,16978.0,3897.0
Nevada,2020-08-19,16762,16978.0,6406.0,16978.0,5496.0
New Hampshire,2020-08-19,3638,16978.0,2948.0,16978.0,2160.0
New Jersey,2020-08-19,37016,16978.0,34467.0,16978.0,16693.0
New Mexico,2020-08-19,7637,16978.0,5264.0,16978.0,5093.0
New York,2020-08-19,100823,16978.0,78926.0,16978.0,54129.0
North Carolina,2020-08-19,30892,16978.0,25241.0,16978.0,14160.0
North Dakota,2020-08-19,7064,16978.0,5644.0,16978.0,2994.0
Ohio,2020-08-19,27975,16978.0,27915.0,16978.0,14891.0
Oklahoma,2020-08-19,5669,16978.0,4507.0,16978.0,4584.0
Oregon,2020-08-19,7257,16978.0,6402.0,16978.0,5447.0
Pennsylvania,2020-08-19,29130,16978.0,25019.0,16978.0,16733.0
Puerto Rico,2020-08-19,902,16978.0,530.0,16978.0,1085.0
Rhode Island,2020-08-19,4348,16978.0,4311.0,16978.0,3273.0
South Carolina,2020-08-19,10357,16978.0,7942.0,16978.0,6927.0
South Dakota,2020-08-19,2247,16978.0,1235.0,16978.0,1085.0
Tennessee,2020-08-19,19531,16978.0,17537.0,16978.0,15711.0
Texas,2020-08-19,51990,16978.0,49092.0,16978.0,44902.0
Utah,2020-08-19,8621,16978.0,8187.0,16978.0,6842.0
Vermont,2020-08-19,2274,16978.0,2772.0,16978.0,1147.0
Virginia,2020-08-19,19203,16978.0,13483.0,16978.0,11967.0
Washington,2020-08-19,13165,16978.0,15280.0,16978.0,7857.0
West Virginia,2020-08-19,7823,16978.0,7653.0,16978.0,3107.0
Wisconsin,2020-08-19,25225,16978.0,20749.0,16978.0,13085.0
Wyoming,2020-08-19,1013,16978.0,2184.0,16978.0,801.0
Alabama,2020-08-20,16749,19447.0,18712.0,19447.0,9880.0
Alaska,2020-08-20,5911,19447.0,7017.0,19447.0,2980.0
Arizona,2020-08-20,15631,19447.0,14825.0,19447.0,11061.0
Arkansas,2020-08-20,6959,19447.0,7450.0,19447.0,5039.0
California,2020-08-20,123399,19447.0,106578.0,19447.0,75040.0
Colorado,2020-08-20,11210,19447.0,11152.0,19447.0,6329.0
Connecticut,2020-08-20,8705,19447.0,8791.0,19447.0,5839.0
Delaware,2020-08-20,3488,19447.0,3515.0,19447.0,2331.0
District of Columbia,2020-08-20,4501,19447.0,4695.0,19447.0,1915.0
Florida,2020-08-20,77832,19447.0,77206.0,19447.0,54221.0
Georgia,2020-08-20,24121,19447.0,27069.0,19447.0,15898.0
Hawaii,2020-08-20,4038,19447.0,3928.0,19447.0,1549.0
Idaho,2020-08-20,4089,19447.0,4340.0,19447.0,2423.0
Illinois,2020-08-20,46392,19447.0,49024.0,19447.0,24575.0
Indiana,2020-08-20,23678,19447.0,23259.0,19447.0,11981.0
Iowa,2020-08-20,10269,19447.0,10094.0,19447.0,6367.0
Kansas,2020-08-20,6087,19447.0,10366.0,19447.0,4398.0
Kentucky,2020-08-20,10576,19447.0,12439.0,19447.0,5864.0
Louisiana,2020-08-20,19991,19447.0,21883.0,19447.0,13917.0
Maine,2020-08-20,3089,19447.0,3296.0,19447.0,1593.0
Maryland,2020-08-20,21768,19447.0,25274.0,19447.0,14546.0
Massachusetts,2020-08-20,34014,19447.0,40587.0,19447.0,14441.0
Michigan,2020-08-20,39436,19447.0,26315.0,19447.0,19384.0
Minnesota,2020-08-20,20370,19447.0,17584.0,19447.0,11333.0
Mississippi,2020-08-20,4594,19447.0,5380.0,19447.0,3459.0
Missouri,2020-08-20,20703,19447.0,23564.0,19447.0,7511.0
Montana,2020-08-20,2148,19447.0,1856.0,19447.0,1628.0
Nebraska,2020-08-20,4835,19447.0,4501.0,19447.0,3902.0
Nevada,2020-08-20,8855,19447.0,16762.0,19447.0,5583.0
New Hampshire,2020-08-20,4563,19447.0,3638.0,19447.0,2172.0
New Jersey,2020-08-20,33951,19447.0,37016.0,19447.0,16849.0
New Mexico,2020-08-20,7058,19447.0,7637.0,19447.0,5112.0
New York,2020-08-20,94289,19447.0,100823.0,19447.0,54488.0
North Carolina,2020-08-20,29487,19447.0,30892.0,19447.0,14288.0
North Dakota,2020-08-20,7057,19447.0,7064.0,19447.0,3025.0
Ohio,2020-08-20,30013,19447.0,27975.0,19447.0,14991.0
Oklahoma,2020-08-20,5524,19447.0,5669.0,19447.0,4592.0
Oregon,2020-08-20,6196,19447.0,7257.0,19447.0,5461.0
Pennsylvania,2020-08-20,31068,19447.0,29130.0,19447.0,16829.0
Puerto Rico,2020-08-20,1406,19447.0,902.0,19447.0,1083.0
Rhode Island,2020-08-20,6295,19447.0,4348.0,19447.0,3281.0
South Carolina,2020-08-20,7946,19447.0,10357.0,19447.0,6954.0
South Dakota,2020-08-20,1307,19447.0,2247.0,19447.0,1094.0
Tennessee,2020-08-20,22342,19447.0,19531.0,19447.0,15741.0
Texas,2020-08-20,47337,19447.0,51990.0,19447.0,44957.0
Utah,2020-08-20,6809,19447.0,8621.0,19447.0,6855.0
Vermont,2020-08-20,2757,19447.0,2274.0,19447.0,1156.0
Virginia,2020-08-20,21120,19447.0,19203.0,19447.0,12023.0
Washington,2020-08-20,14589,19447.0,13165.0,19447.0,7898.0
West Virginia,2020-08-20,7385,19447.0,7823.0,19447.0,3143.0
Wisconsin,2020-08-20,22052,19447.0,25225.0,19447.0,13178.0
Wyoming,2020-08-20,2331,19447.0,1013.0,19447.0,802.0
Alabama,2020-08-21,14659,19160.0,16749.0,19160.0,9932.0
Alaska,2020-08-21,6718,19160.0,5911.0,19160.0,3002.0
Arizona,2020-08-21,14487,19160.0,15631.0,19160.0,11096.0
Arkansas,2020-08-21,7626,19160.0,6959.0,19160.0,5054.0
California,2020-08-21,111780,19160.0,123399.0,19160.0,75410.0
Colorado,2020-08-21,9640,19160.0,11210.0,19160.0,6367.0
Connecticut,2020-08-21,8932,19160.0,8705.0,19160.0,5861.0
Delaware,2020-08-21,4312,19160.0,3488.0,19160.0,2340.0
District of Columbia,2020-08-21,3897,19160.0,4501.0,19160.0,1935.0
Florida,2020-08-21,74429,19160.0,77832.0,19160.0,54401.0
Georgia,2020-08-21,26420,19160.0,24121.0,19160.0,15961.0
Hawaii,2020-08-21,4055,19160.0,4038.0,19160.0,1568.0
Idaho,2020-08-21,3529,19160.0,4089.0,19160.0,2436.0
Illinois,2020-08-21,51319,19160.0,46392.0,19160.0,24742.0
Indiana,2020-08-21,23005,19160.0,23678.0,19160.0,12071.0
Iowa,2020-08-21,9518,19160.0,10269.0,19160.0,6396.0
Kansas,2020-08-21,9551,19160.0,6087.0,19160.0,4411.0
Kentucky,2020-08-21,10039,19160.0,10576.0,19160.0,5900.0
Louisiana,2020-08-21,19978,19160.0,19991.0,19160.0,13963.0
Maine,2020-08-21,4075,19160.0,3089.0,19160.0,1604.0
Maryland,2020-08-21,16010,19160.0,21768.0,19160.0,14601.0
Massachusetts,2020-08-21,33213,19160.0,34014.0,19160.0,14590.0
Michigan,2020-08-21,36150,19160.0,39436.0,19160.0,19537.0
Minnesota,2020-08-21,18780,19160.0,20370.0,19160.0,11402.0
Mississippi,2020-08-21,4890,19160.0,4594.0,19160.0,3468.0
Missouri,2020-08-21,21052,19160.0,20703.0,19160.0,7612.0
Montana,2020-08-21,2343,19160.0,2148.0,19160.0,1632.0
Nebraska,2020-08-21,4335,19160.0,4835.0,19160.0,3909.0
Nevada,2020-08-21,6601,19160.0,8855.0,19160.0,5608.0
New Hampshire,2020-08-21,3707,19160.0,4563.0,19160.0,2190.0
New Jersey,2020-08-21,29453,19160.0,33951.0,19160.0,16980.0
New Mexico,2020-08-21,6901,19160.0,7058.0,19160.0,5127.0
New York,2020-08-21,98286,19160.0,94289.0,19160.0,54792.0
North Carolina,2020-08-21,28031,19160.0,29487.0,19160.0,14404.0
North Dakota,2020-08-21,5492,19160.0,7057.0,19160.0,3056.0
Ohio,2020-08-21,26330,19160.0,30013.0,19160.0,15106.0
Oklahoma,2020-08-21,6343,19160.0,5524.0,19160.0,4599.0
Oregon,2020-08-21,6053,19160.0,6196.0,19160.0,5466.0
Pennsylvania,2020-08-21,29342,19160.0,31068.0,19160.0,16937.0
Puerto Rico,2020-08-21,1357,19160.0,1406.0,19160.0,1086.0
Rhode Island,2020-08-21,5724,19160.0,6295.0,19160.0,3304.0
South Carolina,2020-08-21,8896,19160.0,7946.0,19160.0,6961.0
South Dakota,2020-08-21,1480,19160.0,1307.0,19160.0,1096.0
Tennessee,2020-08-21,22399,19160.0,22342.0,19160.0,15791.0
