State,Date,TestsReported,Shift_Date,SAA_t_1_scalar,SAA_t_1_vector
Mississippi,2020-04-21,1407,2020-04-22,3088.0,757.0
Oregon,2020-04-21,2558,2020-04-22,3088.0,1347.0
California,2020-04-21,19046,2020-04-22,3088.0,12372.0
West Virginia,2020-04-21,1060,2020-04-22,3088.0,549.0
District of Columbia,2020-04-21,528,2020-04-22,3088.0,566.0
Arkansas,2020-04-21,1104,2020-04-22,3088.0,750.0
Minnesota,2020-04-21,423,2020-04-22,3088.0,61.0
Alabama,2020-04-21,2741,2020-04-22,3088.0,2415.0
Florida,2020-04-21,20276,2020-04-22,3088.0,17544.0
Michigan,2020-04-21,7826,2020-04-22,3088.0,5469.0
Puerto Rico,2020-04-21,184,2020-04-22,3088.0,231.0
North Dakota,2020-04-21,873,2020-04-22,3088.0,289.0
Wyoming,2020-04-21,320,2020-04-22,3088.0,180.0
Pennsylvania,2020-04-21,8020,2020-04-22,3088.0,5347.0
Massachusetts,2020-04-21,12390,2020-04-22,3088.0,8434.0
New Hampshire,2020-04-21,952,2020-04-22,3088.0,596.0
Delaware,2020-04-21,787,2020-04-22,3088.0,1113.0
Montana,2020-04-21,704,2020-04-22,3088.0,400.0
Nevada,2020-04-21,928,2020-04-22,3088.0,911.0
North Carolina,2020-04-21,3769,2020-04-22,3088.0,1830.0
Ohio,2020-04-21,3990,2020-04-22,3088.0,3670.0
Missouri,2020-04-21,2678,2020-04-22,3088.0,1828.0
Oklahoma,2020-04-21,1182,2020-04-22,3088.0,1017.0
Virginia,2020-04-21,3019,2020-04-22,3088.0,1991.0
Alaska,2020-04-21,757,2020-04-22,3088.0,536.0
Maryland,2020-04-21,3663,2020-04-22,3088.0,3012.0
Nebraska,2020-04-21,1142,2020-04-22,3088.0,1353.0
Kentucky,2020-04-22,1521,2020-04-23,4259.0,1208.0
Massachusetts,2020-04-22,12142,2020-04-23,4259.0,12390.0
Rhode Island,2020-04-22,3021,2020-04-23,4259.0,2794.0
Wyoming,2020-04-22,0,2020-04-23,4259.0,320.0
Alabama,2020-04-22,4464,2020-04-23,4259.0,2741.0
Michigan,2020-04-22,10139,2020-04-23,4259.0,7826.0
Maine,2020-04-22,645,2020-04-23,4259.0,490.0
Hawaii,2020-04-22,718,2020-04-23,4259.0,805.0
Pennsylvania,2020-04-22,7973,2020-04-23,4259.0,8020.0
Colorado,2020-04-22,289,2020-04-23,4259.0,137.0
Florida,2020-04-22,20604,2020-04-23,4259.0,20276.0
New York,2020-04-22,28877,2020-04-23,4259.0,24231.0
District of Columbia,2020-04-22,647,2020-04-23,4259.0,528.0
Puerto Rico,2020-04-22,238,2020-04-23,4259.0,184.0
Connecticut,2020-04-22,3653,2020-04-23,4259.0,3177.0
Louisiana,2020-04-22,6002,2020-04-23,4259.0,6504.0
Minnesota,2020-04-22,293,2020-04-23,4259.0,423.0
Georgia,2020-04-22,8273,2020-04-23,4259.0,7999.0
Arizona,2020-04-22,2551,2020-04-23,4259.0,2533.0
Oregon,2020-04-22,3029,2020-04-23,4259.0,2558.0
Mississippi,2020-04-22,1765,2020-04-23,4259.0,1407.0
West Virginia,2020-04-22,1511,2020-04-23,4259.0,1060.0
South Carolina,2020-04-22,1283,2020-04-23,4259.0,1184.0
Oklahoma,2020-04-22,1568,2020-04-23,4259.0,1182.0
New Jersey,2020-04-22,566,2020-04-23,4259.0,420.0
Arkansas,2020-04-22,1594,2020-04-23,4259.0,1104.0
Maryland,2020-04-22,5310,2020-04-23,4259.0,3663.0
Iowa,2020-04-22,2797,2020-04-23,4259.0,2534.0
New Hampshire,2020-04-22,832,2020-04-23,4259.0,952.0
Ohio,2020-04-22,4924,2020-04-23,4259.0,3990.0
California,2020-04-22,22308,2020-04-23,4259.0,19046.0
Nebraska,2020-04-22,2022,2020-04-23,4259.0,1142.0
Idaho,2020-04-22,955,2020-04-23,4259.0,951.0
Delaware,2020-04-22,1249,2020-04-23,4259.0,787.0
Utah,2020-04-22,6618,2020-04-23,4259.0,8357.0
Virginia,2020-04-22,5245,2020-04-23,4259.0,3019.0
North Dakota,2020-04-22,1041,2020-04-23,4259.0,873.0
New Mexico,2020-04-22,2590,2020-04-23,4259.0,1699.0
Montana,2020-04-22,671,2020-04-23,4259.0,704.0
Texas,2020-04-22,9989,2020-04-23,4259.0,20561.0
South Dakota,2020-04-22,94,2020-04-23,4259.0,0.0
Indiana,2020-04-22,5790,2020-04-23,4259.0,5498.0
Illinois,2020-04-22,10263,2020-04-23,4259.0,9142.0
Tennessee,2020-04-22,9651,2020-04-23,4259.0,10803.0
North Carolina,2020-04-22,4007,2020-04-23,4259.0,3769.0
Nevada,2020-04-22,1019,2020-04-23,4259.0,928.0
Vermont,2020-04-22,612,2020-04-23,4259.0,491.0
Kansas,2020-04-22,2382,2020-04-23,4259.0,2022.0
Washington,2020-04-22,5074,2020-04-23,4259.0,3080.0
Missouri,2020-04-22,3110,2020-04-23,4259.0,2678.0
Alaska,2020-04-22,759,2020-04-23,4259.0,757.0
Wisconsin,2020-04-22,2968,2020-04-23,4259.0,2542.0
New Mexico,2020-04-23,2021,2020-04-24,4532.0,2590.0
Texas,2020-04-23,7743,2020-04-24,4532.0,9989.0
New York,2020-04-23,31146,2020-04-24,4532.0,28877.0
Georgia,2020-04-23,6025,2020-04-24,4532.0,8273.0
Hawaii,2020-04-23,849,2020-04-24,4532.0,718.0
Illinois,2020-04-23,10843,2020-04-24,4532.0,10263.0
Utah,2020-04-23,5015,2020-04-24,4532.0,6618.0
Indiana,2020-04-23,7265,2020-04-24,4532.0,5790.0
Tennessee,2020-04-23,9235,2020-04-24,4532.0,9651.0
Iowa,2020-04-23,3064,2020-04-24,4532.0,2797.0
Idaho,2020-04-23,868,2020-04-24,4532.0,955.0
South Dakota,2020-04-23,5,2020-04-24,4532.0,94.0
Alaska,2020-04-23,563,2020-04-24,4532.0,759.0
Delaware,2020-04-23,1284,2020-04-24,4532.0,1249.0
West Virginia,2020-04-23,1763,2020-04-24,4532.0,1511.0
Kansas,2020-04-23,2043,2020-04-24,4532.0,2382.0
California,2020-04-23,21315,2020-04-24,4532.0,22308.0
Wyoming,2020-04-23,330,2020-04-24,4532.0,0.0
Arizona,2020-04-23,2415,2020-04-24,4532.0,2551.0
Arkansas,2020-04-23,1641,2020-04-24,4532.0,1594.0
Wisconsin,2020-04-23,2620,2020-04-24,4532.0,2968.0
Alabama,2020-04-23,4348,2020-04-24,4532.0,4464.0
Vermont,2020-04-23,754,2020-04-24,4532.0,612.0
South Carolina,2020-04-23,1547,2020-04-24,4532.0,1283.0
Louisiana,2020-04-23,5170,2020-04-24,4532.0,6002.0
Florida,2020-04-23,20978,2020-04-24,4532.0,20604.0
District of Columbia,2020-04-23,773,2020-04-24,4532.0,647.0
Oklahoma,2020-04-23,1512,2020-04-24,4532.0,1568.0
Oregon,2020-04-23,2518,2020-04-24,4532.0,3029.0
Mississippi,2020-04-23,1691,2020-04-24,4532.0,1765.0
Minnesota,2020-04-23,589,2020-04-24,4532.0,293.0
Pennsylvania,2020-04-23,8294,2020-04-24,4532.0,7973.0
Virginia,2020-04-23,5856,2020-04-24,4532.0,5245.0
Massachusetts,2020-04-23,12094,2020-04-24,4532.0,12142.0
Kentucky,2020-04-23,1573,2020-04-24,4532.0,1521.0
Washington,2020-04-23,3529,2020-04-24,4532.0,5074.0
Colorado,2020-04-23,1797,2020-04-24,4532.0,289.0
Michigan,2020-04-23,9643,2020-04-24,4532.0,10139.0
Connecticut,2020-04-23,3602,2020-04-24,4532.0,3653.0
Missouri,2020-04-23,3239,2020-04-24,4532.0,3110.0
Nebraska,2020-04-23,1953,2020-04-24,4532.0,2022.0
Ohio,2020-04-23,5482,2020-04-24,4532.0,4924.0
Nevada,2020-04-23,1482,2020-04-24,4532.0,1019.0
North Dakota,2020-04-23,1469,2020-04-24,4532.0,1041.0
New Hampshire,2020-04-23,605,2020-04-24,4532.0,832.0
North Carolina,2020-04-23,4035,2020-04-24,4532.0,4007.0
New Jersey,2020-04-23,525,2020-04-24,4532.0,566.0
Montana,2020-04-23,535,2020-04-24,4532.0,671.0
Maryland,2020-04-23,5938,2020-04-24,4532.0,5310.0
Rhode Island,2020-04-23,3170,2020-04-24,4532.0,3021.0
Maine,2020-04-23,548,2020-04-24,4532.0,645.0
Puerto Rico,2020-04-23,238,2020-04-24,4532.0,238.0
Louisiana,2020-04-24,6286,2020-04-25,4491.0,5170.0
Arkansas,2020-04-24,1941,2020-04-25,4491.0,1641.0
Pennsylvania,2020-04-24,8361,2020-04-25,4491.0,8294.0
Minnesota,2020-04-24,794,2020-04-25,4491.0,589.0
Massachusetts,2020-04-24,14625,2020-04-25,4491.0,12094.0
Florida,2020-04-24,19256,2020-04-25,4491.0,20978.0
South Carolina,2020-04-24,1681,2020-04-25,4491.0,1547.0
Nebraska,2020-04-24,2855,2020-04-25,4491.0,1953.0
Alabama,2020-04-24,3111,2020-04-25,4491.0,4348.0
North Carolina,2020-04-24,3933,2020-04-25,4491.0,4035.0
Puerto Rico,2020-04-24,181,2020-04-25,4491.0,238.0
Illinois,2020-04-24,12575,2020-04-25,4491.0,10843.0
Georgia,2020-04-24,8511,2020-04-25,4491.0,6025.0
Nevada,2020-04-24,1254,2020-04-25,4491.0,1482.0
Ohio,2020-04-24,5203,2020-04-25,4491.0,5482.0
Wyoming,2020-04-24,46,2020-04-25,4491.0,330.0
Missouri,2020-04-24,3115,2020-04-25,4491.0,3239.0
Hawaii,2020-04-24,685,2020-04-25,4491.0,849.0
Delaware,2020-04-24,1055,2020-04-25,4491.0,1284.0
Wisconsin,2020-04-24,3166,2020-04-25,4491.0,2620.0
Maine,2020-04-24,479,2020-04-25,4491.0,548.0
New York,2020-04-24,31453,2020-04-25,4491.0,31146.0
Rhode Island,2020-04-24,4038,2020-04-25,4491.0,3170.0
New Jersey,2020-04-24,609,2020-04-25,4491.0,525.0
Virginia,2020-04-24,5894,2020-04-25,4491.0,5856.0
Montana,2020-04-24,802,2020-04-25,4491.0,535.0
Kentucky,2020-04-24,1455,2020-04-25,4491.0,1573.0
California,2020-04-24,25757,2020-04-25,4491.0,21315.0
South Dakota,2020-04-24,0,2020-04-25,4491.0,5.0
Arizona,2020-04-24,2533,2020-04-25,4491.0,2415.0
District of Columbia,2020-04-24,696,2020-04-25,4491.0,773.0
Colorado,2020-04-24,3724,2020-04-25,4491.0,1797.0
North Dakota,2020-04-24,2511,2020-04-25,4491.0,1469.0
Washington,2020-04-24,2947,2020-04-25,4491.0,3529.0
Idaho,2020-04-24,844,2020-04-25,4491.0,868.0
Kansas,2020-04-24,3176,2020-04-25,4491.0,2043.0
Indiana,2020-04-24,4411,2020-04-25,4491.0,7265.0
Maryland,2020-04-24,5509,2020-04-25,4491.0,5938.0
Michigan,2020-04-24,10571,2020-04-25,4491.0,9643.0
Connecticut,2020-04-24,4202,2020-04-25,4491.0,3602.0
Utah,2020-04-24,4870,2020-04-25,4491.0,5015.0
Alaska,2020-04-24,782,2020-04-25,4491.0,563.0
Mississippi,2020-04-24,1730,2020-04-25,4491.0,1691.0
Texas,2020-04-24,18753,2020-04-25,4491.0,7743.0
Oregon,2020-04-24,2771,2020-04-25,4491.0,2518.0
Tennessee,2020-04-24,8450,2020-04-25,4491.0,9235.0
Iowa,2020-04-24,2841,2020-04-25,4491.0,3064.0
Oklahoma,2020-04-24,1464,2020-04-25,4491.0,1512.0
Vermont,2020-04-24,541,2020-04-25,4491.0,754.0
New Mexico,2020-04-24,2477,2020-04-25,4491.0,2021.0
New Hampshire,2020-04-24,1330,2020-04-25,4491.0,605.0
West Virginia,2020-04-24,3358,2020-04-25,4491.0,1763.0
Rhode Island,2020-04-25,2787,2020-04-26,4993.0,4038.0
Utah,2020-04-25,4431,2020-04-26,4993.0,4870.0
Arizona,2020-04-25,2491,2020-04-26,4993.0,2533.0
California,2020-04-25,24173,2020-04-26,4993.0,25757.0
Ohio,2020-04-25,4195,2020-04-26,4993.0,5203.0
Colorado,2020-04-25,3107,2020-04-26,4993.0,3724.0
Montana,2020-04-25,760,2020-04-26,4993.0,802.0
District of Columbia,2020-04-25,711,2020-04-26,4993.0,696.0
Nevada,2020-04-25,1309,2020-04-26,4993.0,1254.0
South Dakota,2020-04-25,0,2020-04-26,4993.0,0.0
New Mexico,2020-04-25,2904,2020-04-26,4993.0,2477.0
Maryland,2020-04-25,4555,2020-04-26,4993.0,5509.0
Georgia,2020-04-25,4090,2020-04-26,4993.0,8511.0
Connecticut,2020-04-25,3928,2020-04-26,4993.0,4202.0
Washington,2020-04-25,2953,2020-04-26,4993.0,2947.0
Hawaii,2020-04-25,566,2020-04-26,4993.0,685.0
North Dakota,2020-04-25,2034,2020-04-26,4993.0,2511.0
West Virginia,2020-04-25,6202,2020-04-26,4993.0,3358.0
Massachusetts,2020-04-25,12865,2020-04-26,4993.0,14625.0
Arkansas,2020-04-25,1928,2020-04-26,4993.0,1941.0
Michigan,2020-04-25,8186,2020-04-26,4993.0,10571.0
Missouri,2020-04-25,2497,2020-04-26,4993.0,3115.0
Indiana,2020-04-25,4854,2020-04-26,4993.0,4411.0
Delaware,2020-04-25,706,2020-04-26,4993.0,1055.0
Kansas,2020-04-25,3569,2020-04-26,4993.0,3176.0
Mississippi,2020-04-25,1862,2020-04-26,4993.0,1730.0
Alabama,2020-04-25,3556,2020-04-26,4993.0,3111.0
New Hampshire,2020-04-25,873,2020-04-26,4993.0,1330.0
South Carolina,2020-04-25,1755,2020-04-26,4993.0,1681.0
Alaska,2020-04-25,607,2020-04-26,4993.0,782.0
Minnesota,2020-04-25,652,2020-04-26,4993.0,794.0
Florida,2020-04-25,11149,2020-04-26,4993.0,19256.0
Kentucky,2020-04-25,813,2020-04-26,4993.0,1455.0
Idaho,2020-04-25,731,2020-04-26,4993.0,844.0
North Carolina,2020-04-25,4321,2020-04-26,4993.0,3933.0
Louisiana,2020-04-25,3737,2020-04-26,4993.0,6286.0
Pennsylvania,2020-04-25,7950,2020-04-26,4993.0,8361.0
Puerto Rico,2020-04-25,360,2020-04-26,4993.0,181.0
Illinois,2020-04-25,9713,2020-04-26,4993.0,12575.0
Nebraska,2020-04-25,1935,2020-04-26,4993.0,2855.0
New York,2020-04-25,26126,2020-04-26,4993.0,31453.0
New Jersey,2020-04-25,486,2020-04-26,4993.0,609.0
Vermont,2020-04-25,558,2020-04-26,4993.0,541.0
Iowa,2020-04-25,2880,2020-04-26,4993.0,2841.0
Wyoming,2020-04-25,0,2020-04-26,4993.0,46.0
Tennessee,2020-04-25,8978,2020-04-26,4993.0,8450.0
Oklahoma,2020-04-25,1871,2020-04-26,4993.0,1464.0
Wisconsin,2020-04-25,3144,2020-04-26,4993.0,3166.0
Virginia,2020-04-25,5975,2020-04-26,4993.0,5894.0
Maine,2020-04-25,488,2020-04-26,4993.0,479.0
Texas,2020-04-25,10055,2020-04-26,4993.0,18753.0
Oregon,2020-04-25,2615,2020-04-26,4993.0,2771.0
Florida,2020-04-26,8284,2020-04-27,4211.0,11149.0
Hawaii,2020-04-26,207,2020-04-27,4211.0,566.0
Puerto Rico,2020-04-26,168,2020-04-27,4211.0,360.0
Kentucky,2020-04-26,621,2020-04-27,4211.0,813.0
Georgia,2020-04-26,2070,2020-04-27,4211.0,4090.0
New Hampshire,2020-04-26,628,2020-04-27,4211.0,873.0
Minnesota,2020-04-26,452,2020-04-27,4211.0,652.0
South Carolina,2020-04-26,925,2020-04-27,4211.0,1755.0
California,2020-04-26,14289,2020-04-27,4211.0,24173.0
Louisiana,2020-04-26,2790,2020-04-27,4211.0,3737.0
Alabama,2020-04-26,1323,2020-04-27,4211.0,3556.0
Colorado,2020-04-26,2709,2020-04-27,4211.0,3107.0
West Virginia,2020-04-26,3419,2020-04-27,4211.0,6202.0
Delaware,2020-04-26,807,2020-04-27,4211.0,706.0
Massachusetts,2020-04-26,10099,2020-04-27,4211.0,12865.0
New York,2020-04-26,34059,2020-04-27,4211.0,26126.0
Wyoming,2020-04-26,0,2020-04-27,4211.0,0.0
Virginia,2020-04-26,4541,2020-04-27,4211.0,5975.0
Tennessee,2020-04-26,8294,2020-04-27,4211.0,8978.0
Iowa,2020-04-26,2783,2020-04-27,4211.0,2880.0
Nebraska,2020-04-26,2131,2020-04-27,4211.0,1935.0
South Dakota,2020-04-26,0,2020-04-27,4211.0,0.0
North Dakota,2020-04-26,810,2020-04-27,4211.0,2034.0
Oregon,2020-04-26,1998,2020-04-27,4211.0,2615.0
District of Columbia,2020-04-26,545,2020-04-27,4211.0,711.0
Kansas,2020-04-26,820,2020-04-27,4211.0,3569.0
New Mexico,2020-04-26,2061,2020-04-27,4211.0,2904.0
Montana,2020-04-26,367,2020-04-27,4211.0,760.0
Arkansas,2020-04-26,1484,2020-04-27,4211.0,1928.0
Maine,2020-04-26,277,2020-04-27,4211.0,488.0
Ohio,2020-04-26,3468,2020-04-27,4211.0,4195.0
Vermont,2020-04-26,266,2020-04-27,4211.0,558.0
Maryland,2020-04-26,4472,2020-04-27,4211.0,4555.0
Oklahoma,2020-04-26,988,2020-04-27,4211.0,1871.0
Wisconsin,2020-04-26,2441,2020-04-27,4211.0,3144.0
Michigan,2020-04-26,6137,2020-04-27,4211.0,8186.0
Connecticut,2020-04-26,2249,2020-04-27,4211.0,3928.0
Illinois,2020-04-26,8867,2020-04-27,4211.0,9713.0
Pennsylvania,2020-04-26,5849,2020-04-27,4211.0,7950.0
Mississippi,2020-04-26,1426,2020-04-27,4211.0,1862.0
Missouri,2020-04-26,1423,2020-04-27,4211.0,2497.0
New Jersey,2020-04-26,707,2020-04-27,4211.0,486.0
Utah,2020-04-26,2300,2020-04-27,4211.0,4431.0
North Carolina,2020-04-26,2416,2020-04-27,4211.0,4321.0
Nevada,2020-04-26,1047,2020-04-27,4211.0,1309.0
Washington,2020-04-26,2590,2020-04-27,4211.0,2953.0
Rhode Island,2020-04-26,2776,2020-04-27,4211.0,2787.0
Arizona,2020-04-26,1374,2020-04-27,4211.0,2491.0
Idaho,2020-04-26,637,2020-04-27,4211.0,731.0
Texas,2020-04-26,7436,2020-04-27,4211.0,10055.0
Indiana,2020-04-26,3396,2020-04-27,4211.0,4854.0
Alaska,2020-04-26,602,2020-04-27,4211.0,607.0
North Carolina,2020-04-27,3018,2020-04-28,3304.0,2416.0
Illinois,2020-04-27,12226,2020-04-28,3304.0,8867.0
Virginia,2020-04-27,4179,2020-04-28,3304.0,4541.0
Wyoming,2020-04-27,759,2020-04-28,3304.0,0.0
Pennsylvania,2020-04-27,6132,2020-04-28,3304.0,5849.0
Massachusetts,2020-04-27,9249,2020-04-28,3304.0,10099.0
Iowa,2020-04-27,2251,2020-04-28,3304.0,2783.0
Louisiana,2020-04-27,6584,2020-04-28,3304.0,2790.0
Alaska,2020-04-27,746,2020-04-28,3304.0,602.0
Georgia,2020-04-27,7826,2020-04-28,3304.0,2070.0
New York,2020-04-27,44963,2020-04-28,3304.0,34059.0
Kentucky,2020-04-27,2353,2020-04-28,3304.0,621.0
Indiana,2020-04-27,5474,2020-04-28,3304.0,3396.0
New Hampshire,2020-04-27,662,2020-04-28,3304.0,628.0
Nebraska,2020-04-27,1240,2020-04-28,3304.0,2131.0
Puerto Rico,2020-04-27,298,2020-04-28,3304.0,168.0
Colorado,2020-04-27,2950,2020-04-28,3304.0,2709.0
Montana,2020-04-27,348,2020-04-28,3304.0,367.0
Utah,2020-04-27,3599,2020-04-28,3304.0,2300.0
Minnesota,2020-04-27,349,2020-04-28,3304.0,452.0
Oregon,2020-04-27,3160,2020-04-28,3304.0,1998.0
Maine,2020-04-27,509,2020-04-28,3304.0,277.0
Vermont,2020-04-27,388,2020-04-28,3304.0,266.0
South Carolina,2020-04-27,1006,2020-04-28,3304.0,925.0
New Jersey,2020-04-27,3729,2020-04-28,3304.0,707.0
Idaho,2020-04-27,948,2020-04-28,3304.0,637.0
West Virginia,2020-04-27,781,2020-04-28,3304.0,3419.0
Arkansas,2020-04-27,1988,2020-04-28,3304.0,1484.0
Washington,2020-04-27,3208,2020-04-28,3304.0,2590.0
California,2020-04-27,17427,2020-04-28,3304.0,14289.0
Hawaii,2020-04-27,391,2020-04-28,3304.0,207.0
North Dakota,2020-04-27,1554,2020-04-28,3304.0,810.0
Missouri,2020-04-27,1863,2020-04-28,3304.0,1423.0
Wisconsin,2020-04-27,3190,2020-04-28,3304.0,2441.0
Nevada,2020-04-27,919,2020-04-28,3304.0,1047.0
Rhode Island,2020-04-27,1912,2020-04-28,3304.0,2776.0
Florida,2020-04-27,20780,2020-04-28,3304.0,8284.0
New Mexico,2020-04-27,2499,2020-04-28,3304.0,2061.0
Ohio,2020-04-27,5137,2020-04-28,3304.0,3468.0
District of Columbia,2020-04-27,489,2020-04-28,3304.0,545.0
Mississippi,2020-04-27,1061,2020-04-28,3304.0,1426.0
Delaware,2020-04-27,918,2020-04-28,3304.0,807.0
Arizona,2020-04-27,1287,2020-04-28,3304.0,1374.0
South Dakota,2020-04-27,1,2020-04-28,3304.0,0.0
Tennessee,2020-04-27,7424,2020-04-28,3304.0,8294.0
Kansas,2020-04-27,1247,2020-04-28,3304.0,820.0
Michigan,2020-04-27,8795,2020-04-28,3304.0,6137.0
Maryland,2020-04-27,3039,2020-04-28,3304.0,4472.0
Oklahoma,2020-04-27,776,2020-04-28,3304.0,988.0
Alabama,2020-04-27,2313,2020-04-28,3304.0,1323.0
Connecticut,2020-04-27,1803,2020-04-28,3304.0,2249.0
Texas,2020-04-27,9935,2020-04-28,3304.0,7436.0
Massachusetts,2020-04-28,13992,2020-04-29,4340.0,9249.0
Iowa,2020-04-28,2936,2020-04-29,4340.0,2251.0
Oklahoma,2020-04-28,1607,2020-04-29,4340.0,776.0
New Hampshire,2020-04-28,580,2020-04-29,4340.0,662.0
Louisiana,2020-04-28,7487,2020-04-29,4340.0,6584.0
Utah,2020-04-28,4628,2020-04-29,4340.0,3599.0
South Carolina,2020-04-28,1972,2020-04-29,4340.0,1006.0
Colorado,2020-04-28,3438,2020-04-29,4340.0,2950.0
Vermont,2020-04-28,358,2020-04-29,4340.0,388.0
Wyoming,2020-04-28,183,2020-04-29,4340.0,759.0
Texas,2020-04-28,6542,2020-04-29,4340.0,9935.0
Tennessee,2020-04-28,9909,2020-04-29,4340.0,7424.0
Florida,2020-04-28,22632,2020-04-29,4340.0,20780.0
Indiana,2020-04-28,6847,2020-04-29,4340.0,5474.0
North Dakota,2020-04-28,2681,2020-04-29,4340.0,1554.0
Connecticut,2020-04-28,2187,2020-04-29,4340.0,1803.0
Missouri,2020-04-28,2344,2020-04-29,4340.0,1863.0
Nebraska,2020-04-28,1877,2020-04-29,4340.0,1240.0
Washington,2020-04-28,3441,2020-04-29,4340.0,3208.0
Arizona,2020-04-28,3345,2020-04-29,4340.0,1287.0
South Dakota,2020-04-28,0,2020-04-29,4340.0,1.0
District of Columbia,2020-04-28,575,2020-04-29,4340.0,489.0
Kansas,2020-04-28,3449,2020-04-29,4340.0,1247.0
Michigan,2020-04-28,9825,2020-04-29,4340.0,8795.0
Virginia,2020-04-28,5359,2020-04-29,4340.0,4179.0
Rhode Island,2020-04-28,2833,2020-04-29,4340.0,1912.0
New Mexico,2020-04-28,2435,2020-04-29,4340.0,2499.0
North Carolina,2020-04-28,4498,2020-04-29,4340.0,3018.0
Maryland,2020-04-28,5138,2020-04-29,4340.0,3039.0
Arkansas,2020-04-28,2882,2020-04-29,4340.0,1988.0
Hawaii,2020-04-28,1377,2020-04-29,4340.0,391.0
Nevada,2020-04-28,1078,2020-04-29,4340.0,919.0
Georgia,2020-04-28,9356,2020-04-29,4340.0,7826.0
Pennsylvania,2020-04-28,7791,2020-04-29,4340.0,6132.0
New Jersey,2020-04-28,6174,2020-04-29,4340.0,3729.0
New York,2020-04-28,27464,2020-04-29,4340.0,44963.0
California,2020-04-28,27567,2020-04-29,4340.0,17427.0
Montana,2020-04-28,555,2020-04-29,4340.0,348.0
Alabama,2020-04-28,16180,2020-04-29,4340.0,2313.0
Kentucky,2020-04-28,2860,2020-04-29,4340.0,2353.0
Minnesota,2020-04-28,468,2020-04-29,4340.0,349.0
Oregon,2020-04-28,3590,2020-04-29,4340.0,3160.0
Ohio,2020-04-28,5338,2020-04-29,4340.0,5137.0
Alaska,2020-04-28,827,2020-04-29,4340.0,746.0
Wisconsin,2020-04-28,3659,2020-04-29,4340.0,3190.0
Mississippi,2020-04-28,1597,2020-04-29,4340.0,1061.0
Delaware,2020-04-28,760,2020-04-29,4340.0,918.0
Idaho,2020-04-28,703,2020-04-29,4340.0,948.0
Illinois,2020-04-28,13386,2020-04-29,4340.0,12226.0
Maine,2020-04-28,549,2020-04-29,4340.0,509.0
Puerto Rico,2020-04-28,278,2020-04-29,4340.0,298.0
West Virginia,2020-04-28,2181,2020-04-29,4340.0,781.0
Hawaii,2020-04-29,779,2020-04-30,5187.0,1377.0
Vermont,2020-04-29,764,2020-04-30,5187.0,358.0
South Dakota,2020-04-29,0,2020-04-30,5187.0,0.0
Nebraska,2020-04-29,2483,2020-04-30,5187.0,1877.0
Kansas,2020-04-29,4057,2020-04-30,5187.0,3449.0
Kentucky,2020-04-29,3265,2020-04-30,5187.0,2860.0
Utah,2020-04-29,4192,2020-04-30,5187.0,4628.0
Oregon,2020-04-29,2953,2020-04-30,5187.0,3590.0
Alabama,2020-04-29,4129,2020-04-30,5187.0,16180.0
Indiana,2020-04-29,7024,2020-04-30,5187.0,6847.0
West Virginia,2020-04-29,2429,2020-04-30,5187.0,2181.0
New York,2020-04-29,32260,2020-04-30,5187.0,27464.0
Florida,2020-04-29,23739,2020-04-30,5187.0,22632.0
Arizona,2020-04-29,4040,2020-04-30,5187.0,3345.0
Nevada,2020-04-29,1042,2020-04-30,5187.0,1078.0
Mississippi,2020-04-29,2486,2020-04-30,5187.0,1597.0
Illinois,2020-04-29,12858,2020-04-30,5187.0,13386.0
Rhode Island,2020-04-29,4004,2020-04-30,5187.0,2833.0
Connecticut,2020-04-29,2068,2020-04-30,5187.0,2187.0
Montana,2020-04-29,957,2020-04-30,5187.0,555.0
Maryland,2020-04-29,6741,2020-04-30,5187.0,5138.0
Missouri,2020-04-29,1943,2020-04-30,5187.0,2344.0
District of Columbia,2020-04-29,925,2020-04-30,5187.0,575.0
Iowa,2020-04-29,4136,2020-04-30,5187.0,2936.0
Alaska,2020-04-29,886,2020-04-30,5187.0,827.0
Wisconsin,2020-04-29,4803,2020-04-30,5187.0,3659.0
Maine,2020-04-29,653,2020-04-30,5187.0,549.0
Michigan,2020-04-29,12077,2020-04-30,5187.0,9825.0
North Dakota,2020-04-29,2164,2020-04-30,5187.0,2681.0
New Jersey,2020-04-29,6394,2020-04-30,5187.0,6174.0
Texas,2020-04-29,16766,2020-04-30,5187.0,6542.0
Massachusetts,2020-04-29,14099,2020-04-30,5187.0,13992.0
Idaho,2020-04-29,970,2020-04-30,5187.0,703.0
New Hampshire,2020-04-29,1618,2020-04-30,5187.0,580.0
Washington,2020-04-29,4023,2020-04-30,5187.0,3441.0
Georgia,2020-04-29,10558,2020-04-30,5187.0,9356.0
California,2020-04-29,26567,2020-04-30,5187.0,27567.0
Puerto Rico,2020-04-29,240,2020-04-30,5187.0,278.0
Delaware,2020-04-29,955,2020-04-30,5187.0,760.0
Arkansas,2020-04-29,3427,2020-04-30,5187.0,2882.0
Pennsylvania,2020-04-29,9134,2020-04-30,5187.0,7791.0
North Carolina,2020-04-29,5450,2020-04-30,5187.0,4498.0
Virginia,2020-04-29,7896,2020-04-30,5187.0,5359.0
Tennessee,2020-04-29,9828,2020-04-30,5187.0,9909.0
New Mexico,2020-04-29,3244,2020-04-30,5187.0,2435.0
Oklahoma,2020-04-29,1774,2020-04-30,5187.0,1607.0
